entry,bandgap_energy_ev,dataset,formation_energy_ev_natom,id,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,spacegroup
2517,NaN,test,NaN,118,90.0012,90.002,89.9993,9.5559,9.5554,9.5558,80,0.5625,0,0.4375,206
2518,NaN,test,NaN,119,90.0026,90.003,89.9976,9.4566,9.4563,9.4564,80,0.4688,0.25,0.2812,206
2519,NaN,test,NaN,120,90.012,90.0021,119.9976,6.3023,6.3023,23.9107,80,0.25,0.75,0,194
2520,NaN,test,NaN,121,90.0041,90.0009,90.0007,10.3682,8.8659,9.4956,80,0.625,0,0.375,33
2521,NaN,test,NaN,122,89.9999,104.4479,90.0001,12.2979,3.1189,6.082,20,0.25,0.5,0.25,12
2522,NaN,test,NaN,123,90.0006,90.0006,89.9992,10.2218,10.2218,10.2221,80,0.0312,0.0312,0.9375,206
2523,NaN,test,NaN,124,90.0149,90.0105,120.0007,6.4848,6.4838,15.0894,40,0,0.1875,0.8125,227
2524,NaN,test,NaN,125,90.0008,90.0011,89.9991,9.977,9.9768,9.9771,80,0.2188,0.0312,0.75,206
2525,NaN,test,NaN,126,90.0042,90.0044,89.9963,9.168,9.1675,9.1675,80,0.5625,0.4375,0,206
2526,NaN,test,NaN,127,90.0061,90.0053,89.9929,9.3775,9.3775,9.3769,80,0.0625,0.9375,0,206
2527,NaN,test,NaN,128,90.0106,90.0103,120.0016,6.244,6.2436,23.6887,80,0.8125,0.0312,0.1562,194
2528,NaN,test,NaN,129,90.0157,90.0113,119.9938,6.5466,6.5461,24.2852,80,0.5,0.0625,0.4375,194
2529,NaN,test,NaN,130,97.2693,98.5566,31.7218,9.9153,5.8285,14.6127,40,0.375,0.375,0.25,227
2530,NaN,test,NaN,131,89.9926,90.0085,120.001,4.9791,4.9788,13.4696,30,0.5,0.4167,0.0833,167
2531,NaN,test,NaN,132,90.0098,89.9998,119.9997,6.4279,6.426,15.2805,40,0,0.25,0.75,227
2532,NaN,test,NaN,133,89.9952,90.0061,120.0005,4.9772,4.9768,13.4593,30,0.3333,0.6667,0,167
2533,NaN,test,NaN,134,90.0025,90.0023,89.9968,9.8354,9.8354,9.8353,80,0.0938,0.375,0.5312,206
2534,NaN,test,NaN,135,90.0022,90.0018,90.0012,10.1347,8.6935,9.3193,80,0.5312,0.3438,0.125,33
2535,NaN,test,NaN,136,89.9998,89.9966,90.0001,11.1657,9.496,10.12,80,0.0312,0.125,0.8438,33
2536,NaN,test,NaN,137,89.9999,89.9964,90.0002,11.2004,9.5222,10.1465,80,0.0312,0.0938,0.875,33
2537,NaN,test,NaN,138,90.0012,90.002,89.9993,9.5559,9.5554,9.5558,80,0.5625,0,0.4375,206
2538,NaN,test,NaN,139,89.9997,104.6682,90.0001,24.4169,6.2284,6.1143,80,0.4062,0.2812,0.3125,12
2539,NaN,test,NaN,140,90.0034,90.0034,89.9963,9.4944,9.4941,9.4941,80,0.3125,0.4375,0.25,206
2540,NaN,test,NaN,141,91.2747,91.48,30.6263,9.9402,5.7757,14.286,40,0.3125,0.6875,0,227
2541,NaN,test,NaN,142,90.0051,90.0019,90.0009,5.0363,8.6338,9.265,40,0.8125,0,0.1875,33
2542,NaN,test,NaN,143,90.0153,89.9987,120.0044,6.1371,6.1368,23.5114,80,0.7812,0.2188,0,194
2543,NaN,test,NaN,144,90.0012,90.001,89.9983,10.1518,10.1518,10.152,80,0,0.1562,0.8438,206
2544,NaN,test,NaN,145,90.0063,89.9944,119.9996,5.9125,5.912,14.1751,40,0.75,0,0.25,227
2545,NaN,test,NaN,146,90.0049,90.0024,90.0014,9.8354,8.4516,9.0821,80,0.875,0.125,0,33
2546,NaN,test,NaN,147,90.0001,104.4048,90.0001,12.3629,3.1367,6.1075,20,0.125,0.625,0.25,12
2547,NaN,test,NaN,148,90.7171,90.8248,29.7438,10.0073,5.763,14.0584,40,0.625,0.375,0,227
2548,NaN,test,NaN,149,90.0016,90.0023,89.9986,9.5544,9.554,9.5542,80,0.5,0.0938,0.4062,206
2549,NaN,test,NaN,150,90.0002,104.9427,90.0001,24.7655,6.4225,6.3512,80,0.0312,0.5,0.4688,12
2550,NaN,test,NaN,151,89.9973,90.0019,120.001,5.3209,5.3204,14.1965,30,0.1667,0.25,0.5833,167
2551,NaN,test,NaN,152,89.9923,90.0089,120.0009,4.936,4.9356,13.3762,30,0.5,0.5,0,167
2552,NaN,test,NaN,153,90.0029,90.0038,89.9985,9.0371,9.0364,9.0366,80,0.875,0.125,0,206
2553,NaN,test,NaN,154,90.0081,90.0008,120.0062,6.0917,6.0913,23.3941,80,0.9375,0.0625,0,194
2554,NaN,test,NaN,155,90.0025,90.0022,89.9966,9.9301,9.9301,9.9301,80,0,0.4062,0.5938,206
2555,NaN,test,NaN,156,89.9997,103.7911,90.0002,12.2659,3.0312,5.8004,20,0.375,0.625,0,12
2556,NaN,test,NaN,157,89.9998,104.4069,90.0001,24.4741,6.1848,6.0244,80,0.375,0.4062,0.2188,12
2557,NaN,test,NaN,158,89.9833,90.0174,120.002,4.8122,4.812,13.1268,30,1,0,0,167
2558,NaN,test,NaN,159,90.003,90.0039,89.9983,9.0502,9.0495,9.0497,80,0.8438,0.1562,0,206
2559,NaN,test,NaN,160,90,104.6643,90.0001,24.6685,6.317,6.1973,80,0.1562,0.5,0.3438,12
2560,NaN,test,NaN,161,90.0016,90.001,90.0008,10.3665,8.8745,9.4996,80,0.4062,0.3125,0.2812,33
2561,NaN,test,NaN,162,90.8613,90.9981,30.3035,10.1843,5.8981,14.5177,40,0.6875,0,0.3125,227
2562,NaN,test,NaN,163,89.9994,103.8806,90.0002,12.1361,2.9957,5.7492,20,0.625,0.375,0,12
2563,NaN,test,NaN,164,91.3227,91.5367,30.401,10.8542,6.2925,15.5045,40,0,0.3125,0.6875,227
2564,NaN,test,NaN,165,90.0254,90.0154,119.9957,6.5454,6.5445,15.7727,40,0,0.0625,0.9375,227
2565,NaN,test,NaN,166,90.016,89.9992,119.9882,6.8202,6.8196,24.8187,80,0.2188,0.0938,0.6875,194
2566,NaN,test,NaN,167,90.0114,90.0047,119.9932,6.536,6.5357,24.3056,80,0.3125,0.3438,0.3438,194
2567,NaN,test,NaN,168,89.9997,104.2574,90.0002,24.4257,6.1321,5.9476,80,0.4375,0.4062,0.1562,12
2568,NaN,test,NaN,169,89.9998,105.0586,90.0001,24.4081,6.3248,6.2812,80,0.375,0.1562,0.4688,12
2569,NaN,test,NaN,170,90.0012,90.0002,90.0005,10.549,9.0167,9.6414,80,0.3125,0.2812,0.4062,33
2570,NaN,test,NaN,171,89.9998,104.7501,90.0001,24.4087,6.2459,6.1464,80,0.4062,0.25,0.3438,12
2571,NaN,test,NaN,172,90.0183,89.998,120.0028,6.1745,6.1743,23.6052,80,0.6562,0.3438,0,194
2572,NaN,test,NaN,173,90.0004,89.9997,120.0003,10.4651,5.232,13.9994,60,0,0.6667,0.3333,167
2573,NaN,test,NaN,174,91.069,91.2431,30.3593,10.4498,6.0554,14.9233,40,0.0625,0.625,0.3125,227
2574,NaN,test,NaN,175,90.0043,90.0045,89.9961,9.1811,9.1807,9.1806,80,0.5312,0.4688,0,206
2575,NaN,test,NaN,176,89.9998,104.5748,90.0001,24.4576,6.2198,6.0886,80,0.375,0.3438,0.2812,12
2576,NaN,test,NaN,177,90.0001,89.9961,120.0005,5.9979,5.998,14.7337,40,0.625,0,0.375,227
2577,NaN,test,NaN,178,90.0062,89.9984,119.9988,6.0688,6.0678,14.5207,40,0.3125,0.375,0.3125,227
2578,NaN,test,NaN,179,90.0021,90.0029,89.9984,9.3634,9.363,9.3632,80,0.625,0.125,0.25,206
2579,NaN,test,NaN,180,89.9999,104.9481,90.0001,24.5138,6.3339,6.2682,80,0.2812,0.2812,0.4375,12
2580,NaN,test,NaN,181,90.0019,89.9989,90.0004,10.7916,9.2003,9.827,80,0.3125,0.0625,0.625,33
2581,NaN,test,NaN,182,89.9909,90.0103,120.0011,4.9153,4.915,13.3346,30,0.5833,0.4167,0,167
2582,NaN,test,NaN,183,90.0153,89.9987,120.0044,6.1371,6.1368,23.5114,80,0.7812,0.2188,0,194
2583,NaN,test,NaN,184,96.6891,97.8898,31.9385,10.0777,5.938,14.7759,40,0.1875,0.4375,0.375,227
2584,NaN,test,NaN,185,89.9958,90.008,119.9933,6.4315,6.4316,24.1793,80,0,0.9375,0.0625,194
2585,NaN,test,NaN,186,90.015,90.01,119.9947,6.5002,6.4999,24.2048,80,0.5,0.125,0.375,194
2586,NaN,test,NaN,187,90.0115,89.9998,120.0055,6.1097,6.1093,23.441,80,0.875,0.125,0,194
2587,NaN,test,NaN,188,90,104.6643,90.0001,24.6685,6.317,6.1973,80,0.1562,0.5,0.3438,12
2588,NaN,test,NaN,189,100.6685,99.1309,30.339,11.0257,6.3318,15.8495,40,0,0.1875,0.8125,227
2589,NaN,test,NaN,190,89.9963,90.0017,120.0013,10.9011,5.4501,14.4769,60,0.1667,0,0.8333,167
2590,NaN,test,NaN,191,90.0099,90.003,119.9967,6.3356,6.3356,23.9744,80,0.2188,0.75,0.0312,194
2591,NaN,test,NaN,192,89.9991,103.9713,90.0002,12.0062,2.9601,5.6981,20,0.875,0.125,0,12
2592,NaN,test,NaN,193,90.0048,90.0016,90.0008,5.0856,8.7112,9.3419,40,0.75,0,0.25,33
2593,NaN,test,NaN,194,90.009,90.0035,119.9968,6.3228,6.3228,23.9578,80,0.1875,0.8125,0,194
2594,NaN,test,NaN,195,90.0141,90.0068,119.9926,6.5855,6.5851,24.3792,80,0.375,0.1875,0.4375,194
2595,NaN,test,NaN,196,90.0012,90.001,89.9983,10.1518,10.1518,10.152,80,0,0.1562,0.8438,206
2596,NaN,test,NaN,197,90.0032,90.0028,89.9957,9.8193,9.8193,9.8191,80,0,0.5312,0.4688,206
2597,NaN,test,NaN,198,89.9941,90.006,120.0012,5.1726,5.1722,13.8849,30,0.4167,0.1667,0.4167,167
2598,NaN,test,NaN,199,90.0041,90.0009,90.0007,5.1841,8.8659,9.4956,40,0.625,0,0.375,33
2599,NaN,test,NaN,200,89.9999,89.9995,120.0005,10.6379,5.3184,14.1862,60,0,0.5,0.5,167
2600,NaN,test,NaN,201,90.0001,104.4779,90.0001,24.75,6.2998,6.1459,80,0.0938,0.625,0.2812,12
2601,NaN,test,NaN,202,90.0003,105.0881,90,24.7815,6.4664,6.4217,80,0,0.4688,0.5312,12
2602,NaN,test,NaN,203,90.0097,89.9857,119.9987,6.0841,6.0842,14.805,40,0.25,0.4375,0.3125,227
2603,NaN,test,NaN,204,90.0014,90.0013,90.0009,10.2972,8.822,9.4466,80,0.4062,0.375,0.2188,33
2604,NaN,test,NaN,205,90,104.9269,90.0001,24.5788,6.3517,6.2809,80,0.2188,0.3438,0.4375,12
2605,NaN,test,NaN,206,89.9988,89.9993,120.0009,5.4486,5.4481,14.4666,30,0,0.25,0.75,167
2606,NaN,test,NaN,207,90.0023,89.9926,119.9868,6.8456,6.8451,24.9031,80,0,0.375,0.625,194
2607,NaN,test,NaN,208,83.7426,82.7531,30.6289,10.3492,5.9826,14.4464,40,0.3125,0.375,0.3125,227
2608,NaN,test,NaN,209,90.0147,90.007,119.9966,3.2038,3.2037,12.022,10,0.5,0.25,0.25,194
2609,NaN,test,NaN,210,90.0026,90.0031,89.9976,9.4158,9.4154,9.4155,80,0.5,0.25,0.25,206
2610,NaN,test,NaN,211,90.6129,90.7051,29.754,9.9225,5.7147,13.9423,40,0.8125,0.1875,0,227
2611,NaN,test,NaN,212,90,105.5676,90.0001,24.4154,6.465,6.5191,80,0.3125,0,0.6875,12
2612,NaN,test,NaN,213,90.0015,89.9996,90.0004,10.6529,9.0954,9.721,80,0.3125,0.1875,0.5,33
2613,NaN,test,NaN,214,90.0187,89.9852,119.985,7.0324,7.0318,25.2183,80,0.0625,0.0312,0.9062,194
2614,NaN,test,NaN,215,90.0036,90.0021,90.0012,10.027,8.605,9.2332,80,0.6875,0.2188,0.0938,33
2615,NaN,test,NaN,216,90.0016,90.0015,89.9977,10.0687,10.0687,10.0687,80,0,0.25,0.75,206
2616,NaN,test,NaN,217,90.7296,90.8478,30.2926,9.9758,5.7765,14.2297,40,0.4375,0.5625,0,227
2617,NaN,test,NaN,218,90.001,89.998,90.0003,10.954,9.3288,9.9543,80,0.1875,0.0938,0.7188,33
2618,NaN,test,NaN,219,90.0072,90.0037,120.0055,6.1149,6.1145,23.4343,80,0.9375,0.0312,0.0312,194
2619,NaN,test,NaN,220,90.0002,90.0021,90.0019,5.0346,8.651,9.2729,40,0.375,0.625,0,33
2620,NaN,test,NaN,221,89.9963,90.0085,119.9937,6.4085,6.4086,24.1392,80,0,0.9688,0.0312,194
2621,NaN,test,NaN,222,90.0001,90.0002,90.0005,10.5581,9.0279,9.6507,80,0.2188,0.4062,0.375,33
2622,NaN,test,NaN,223,90.0128,90.0053,120.0024,6.2067,6.2064,23.6318,80,0.7812,0.125,0.0938,194
2623,NaN,test,NaN,224,89.9938,90.0075,120.0007,4.9566,4.9562,13.4178,30,0.4167,0.5833,0,167
2624,NaN,test,NaN,225,89.9864,90.0145,120.0016,4.8534,4.8532,13.2099,30,0.8333,0.1667,0,167
2625,NaN,test,NaN,226,90.0677,88.1058,120.0397,6.0121,6.0104,14.6902,40,0.5625,0.125,0.3125,227
2626,NaN,test,NaN,227,91.7648,92.0178,29.8231,10.115,5.8292,14.202,40,0.625,0.25,0.125,227
2627,NaN,test,NaN,228,90.0062,89.9889,119.9989,6.0155,6.0156,14.6554,40,0.5,0.1875,0.3125,227
2628,NaN,test,NaN,229,90.0023,90.0026,89.9976,9.579,9.5787,9.5788,80,0.375,0.25,0.375,206
2629,NaN,test,NaN,230,90.0024,90.0029,89.9978,9.4435,9.4431,9.4433,80,0.5,0.2188,0.2812,206
2630,NaN,test,NaN,231,89.9989,89.9992,90.0002,10.7352,9.1688,9.7899,80,0.0625,0.4688,0.4688,33
2631,NaN,test,NaN,232,89.9995,103.8469,90.0002,24.3695,6.018,5.7684,80,0.5312,0.4688,0,12
2632,NaN,test,NaN,233,90.0054,90.0023,90.0013,9.8554,8.4654,9.0967,80,0.9062,0.0625,0.0312,33
2633,NaN,test,NaN,234,90.0017,90.0027,89.9993,9.2703,9.2696,9.27,80,0.7812,0,0.2188,206
2634,NaN,test,NaN,235,89.9868,90.0141,120.0017,4.8966,4.8964,13.3033,30,0.8333,0.0833,0.0833,167
2635,NaN,test,NaN,236,90.0967,89.1697,120.054,5.8346,5.8337,14.2095,40,0.875,0,0.125,227
2636,NaN,test,NaN,237,89.9999,103.7248,90.0001,24.7268,6.1157,5.8388,80,0.1875,0.8125,0,12
2637,NaN,test,NaN,238,90.0033,90.0035,89.9967,9.3866,9.3863,9.3862,80,0.4375,0.375,0.1875,206
2638,NaN,test,NaN,239,90,105.6922,90.0001,12.2319,3.2589,6.5962,20,0.25,0,0.75,12
2639,NaN,test,NaN,240,90.0048,90.0023,90.0013,9.8847,8.4903,9.1205,80,0.8438,0.125,0.0312,33
2640,NaN,test,NaN,241,90.0026,90.0006,90.0006,10.4412,8.9282,9.5553,80,0.4688,0.1562,0.375,33
2641,NaN,test,NaN,242,90.0003,105.8246,90,24.699,6.6413,6.7435,80,0,0.1562,0.8438,12
2642,NaN,test,NaN,243,90.0033,90.004,89.9978,9.0763,9.0757,9.0759,80,0.7812,0.2188,0,206
2643,NaN,test,NaN,244,89.9848,90.016,120.0018,4.8328,4.8326,13.1683,30,0.9167,0.0833,0,167
2644,NaN,test,NaN,245,90.9202,91.0582,29.7242,10.1771,5.8596,14.2909,40,0.25,0.75,0,227
2645,NaN,test,NaN,246,90.0043,90.0018,90.001,10.1164,8.6712,9.3008,80,0.7188,0.0938,0.1875,33
2646,NaN,test,NaN,247,90.0173,90.0041,120.0027,6.0947,6.0937,14.3561,40,0.25,0.4375,0.3125,227
2647,NaN,test,NaN,248,89.9999,105.4406,90.0001,12.1835,3.2061,6.4421,20,0.375,0,0.625,12
2648,NaN,test,NaN,249,89.9963,90.0017,120.0013,5.4505,5.4501,14.4769,30,0.1667,0,0.8333,167
2649,NaN,test,NaN,250,90.0032,90.0035,89.9971,9.3196,9.3192,9.3192,80,0.5312,0.3125,0.1562,206
2650,NaN,test,NaN,251,89.9976,90.0019,90.002,5.093,8.7506,9.3683,40,0.125,0.875,0,33
2651,NaN,test,NaN,252,90.0022,90.0019,89.997,9.9855,9.9855,9.9855,80,0,0.3438,0.6562,206
2652,NaN,test,NaN,253,90.001,90.0017,89.9993,9.6783,9.6779,9.6782,80,0.4688,0,0.5312,206
2653,NaN,test,NaN,254,90.0139,90.0059,119.9919,6.6185,6.6181,24.443,80,0.3438,0.1875,0.4688,194
2654,NaN,test,NaN,255,90.0324,88.1752,120.0119,6.1219,6.1194,15.0176,40,0.125,0.5625,0.3125,227
2655,NaN,test,NaN,256,89.9994,103.8806,90.0002,12.1361,2.9957,5.7492,20,0.625,0.375,0,12
2656,NaN,test,NaN,257,90.002,90.0018,89.9973,10.0132,10.0133,10.0133,80,0,0.3125,0.6875,206
2657,NaN,test,NaN,258,89.9999,104.4479,90.0001,12.2979,3.1189,6.082,20,0.25,0.5,0.25,12
2658,NaN,test,NaN,259,90.0094,89.9993,119.9996,6.3718,6.3701,15.1612,40,0.0625,0.25,0.6875,227
2659,NaN,test,NaN,260,90.004,90.0014,90.0008,10.2496,8.7748,9.4042,80,0.6562,0.0625,0.2812,33
2660,NaN,test,NaN,261,90.0048,90.0047,89.9952,9.2335,9.2331,9.2329,80,0.4062,0.5938,0,206
2661,NaN,test,NaN,262,90.0002,104.1052,90.0001,24.8804,6.2565,6.037,80,0,0.8438,0.1562,12
2662,NaN,test,NaN,263,90.0002,90.0021,90.0019,10.0691,8.651,9.2729,80,0.375,0.625,0,33
2663,NaN,test,NaN,264,90.0168,90.0059,119.9904,6.711,6.7105,24.6039,80,0.3438,0.0625,0.5938,194
2664,NaN,test,NaN,265,90.0002,104.362,90.0001,12.4279,3.1545,6.1331,20,0,0.75,0.25,12
2665,NaN,test,NaN,266,90.004,90.0017,90.001,10.131,8.6837,9.3127,80,0.6875,0.125,0.1875,33
2666,NaN,test,NaN,267,90.0118,90.0139,119.9992,3.166,3.1658,11.9281,10,0.75,0,0.25,194
2667,NaN,test,NaN,268,89.9993,103.9031,90.0002,24.2072,5.9735,5.7364,80,0.6875,0.3125,0,12
2668,NaN,test,NaN,269,89.9938,90.0075,120.0007,4.9566,4.9562,13.4178,30,0.4167,0.5833,0,167
2669,NaN,test,NaN,270,89.9901,90.0106,120.0015,10.0485,5.024,13.5733,60,0.6667,0.0833,0.25,167
2670,NaN,test,NaN,271,90.0162,89.9997,120.0035,5.7912,5.7904,13.7829,40,0.625,0.375,0,227
2671,NaN,test,NaN,272,90.0163,90.0096,119.9924,6.6122,6.6118,24.4127,80,0.4375,0.0625,0.5,194
2672,NaN,test,NaN,273,90.0111,90.0082,120.0022,6.2208,6.2204,23.6485,80,0.8125,0.0625,0.125,194
2673,NaN,test,NaN,274,91.0079,91.1711,30.3428,10.3702,6.0082,14.8015,40,0.25,0.4375,0.3125,227
2674,NaN,test,NaN,275,90.0129,90.0044,119.9957,6.4237,6.4235,24.0978,80,0.375,0.4062,0.2188,194
2675,NaN,test,NaN,276,89.9999,89.9995,120.0005,5.319,5.3184,14.1862,30,0,0.5,0.5,167
2676,NaN,test,NaN,277,90.0009,90.001,89.9987,10.0848,10.0847,10.085,80,0.0938,0.0938,0.8125,206
2677,NaN,test,NaN,278,89.9954,90.0074,119.9928,6.4545,6.4545,24.2195,80,0,0.9062,0.0938,194
2678,NaN,test,NaN,279,89.99,90.0109,120.0014,4.9811,4.9808,13.4799,30,0.6667,0.1667,0.1667,167
2679,NaN,test,NaN,280,89.9998,104.4804,90.0001,24.4984,6.2112,6.0629,80,0.3438,0.4062,0.25,12
2680,NaN,test,NaN,281,89.9995,103.8581,90.0002,24.337,6.0091,5.762,80,0.5625,0.4375,0,12
2681,NaN,test,NaN,282,89.9979,90.0034,120.0001,10.037,5.018,13.5425,60,0.1667,0.8333,0,167
2682,NaN,test,NaN,283,90.0058,90.0024,90.0013,9.7916,8.4142,9.0463,80,0.9688,0.0312,0,33
2683,NaN,test,NaN,284,90.0324,88.1752,120.0119,6.1219,6.1194,15.0176,40,0.125,0.5625,0.3125,227
2684,NaN,test,NaN,285,90.0001,104.4048,90.0001,12.3629,3.1367,6.1075,20,0.125,0.625,0.25,12
2685,NaN,test,NaN,286,90.0003,105.9838,90,24.6176,6.6585,6.7954,80,0.0625,0.0312,0.9062,12
2686,NaN,test,NaN,287,90.0021,90.0019,90.0013,10.1001,8.6673,9.2928,80,0.5312,0.375,0.0938,33
2687,NaN,test,NaN,288,89.9879,90.0131,120.0014,4.8741,4.8738,13.2515,30,0.75,0.25,0,167
2688,NaN,test,NaN,289,90.0025,90.003,89.9978,9.4027,9.4023,9.4025,80,0.5312,0.2188,0.25,206
2689,NaN,test,NaN,290,92.5185,92.2888,30.1492,9.8735,5.6914,13.9587,40,0.75,0.25,0,227
2690,NaN,test,NaN,291,90.0062,90.0015,120.0065,6.0828,6.0824,23.3707,80,0.9688,0.0312,0,194
2691,NaN,test,NaN,292,90.0171,89.9995,120.0037,5.8083,5.8074,13.8157,40,0.5625,0.4375,0,227
2692,NaN,test,NaN,293,90.0099,90.0003,120.0058,6.1007,6.1003,23.4176,80,0.9062,0.0938,0,194
2693,NaN,test,NaN,294,90.9458,91.0978,30.3261,10.2905,5.961,14.6799,40,0.4375,0.25,0.3125,227
2694,NaN,test,NaN,295,89.9998,90.0016,119.9967,5.7404,5.7402,14.044,40,0.875,0.0625,0.0625,227
2695,NaN,test,NaN,296,90.0001,104.735,90.0001,12.3464,3.1717,6.2358,20,0.125,0.5,0.375,12
2696,NaN,test,NaN,297,89.9962,90.0031,120.0011,5.3002,5.2998,14.155,30,0.25,0.1667,0.5833,167
2697,NaN,test,NaN,298,90.0038,90.0016,90.0009,10.1803,8.7224,9.3511,80,0.6562,0.125,0.2188,33
2698,NaN,test,NaN,299,89.994,90.0072,120.0008,4.9998,4.9994,13.5112,30,0.4167,0.5,0.0833,167
2699,NaN,test,NaN,300,89.9996,104.5348,90.0002,24.336,6.1668,6.031,80,0.5,0.25,0.25,12
2700,NaN,test,NaN,301,90.0047,90.0046,89.9954,9.2204,9.22,9.2199,80,0.4375,0.5625,0,206
2701,NaN,test,NaN,302,90.0031,90.0027,89.996,9.847,9.847,9.8468,80,0,0.5,0.5,206
2702,NaN,test,NaN,303,89.9972,90.0008,90.001,5.2262,8.9578,9.5751,40,0,0.8125,0.1875,33
2703,NaN,test,NaN,304,94.6468,93.8361,30.105,10.0809,5.7825,14.3189,40,0.375,0.625,0,227
2704,NaN,test,NaN,305,90.0047,90.0006,119.99,6.666,6.6657,24.5675,80,0.125,0.4375,0.4375,194
2705,NaN,test,NaN,306,90.0006,90.0006,89.9992,10.2218,10.2218,10.2221,80,0.0312,0.0312,0.9375,206
2706,NaN,test,NaN,307,89.9999,104.9481,90.0001,24.5138,6.3339,6.2682,80,0.2812,0.2812,0.4375,12
2707,NaN,test,NaN,308,90.882,91.0255,30.3233,10.1813,5.8975,14.5314,40,0.25,0.625,0.125,227
2708,NaN,test,NaN,309,89.9895,90.0112,120.0016,10.0279,5.0137,13.5526,60,0.7083,0.0417,0.25,167
2709,NaN,test,NaN,310,90.9248,91.0731,30.3205,10.264,5.9453,14.6393,40,0.5,0.1875,0.3125,227
2710,NaN,test,NaN,311,90.0024,90.0029,89.9978,9.4435,9.4431,9.4433,80,0.5,0.2188,0.2812,206
2711,NaN,test,NaN,312,90.052,88.1362,120.0277,6.0591,6.0571,14.8305,40,0.375,0.3125,0.3125,227
2712,NaN,test,NaN,313,90.0009,90.0012,89.9989,9.9493,9.9491,9.9494,80,0.2188,0.0625,0.7188,206
2713,NaN,test,NaN,314,89.9998,104.6574,90.0001,24.4494,6.2373,6.1206,80,0.375,0.3125,0.3125,12
2714,NaN,test,NaN,315,89.9995,104.9066,90.0002,12.0865,3.1006,6.134,20,0.625,0,0.375,12
2715,NaN,test,NaN,316,90.0114,90.0047,119.9932,6.536,6.5357,24.3056,80,0.3125,0.3438,0.3438,194
2716,NaN,test,NaN,317,90.0006,89.9971,90.0003,11.0873,9.4324,10.0577,80,0.125,0.0625,0.8125,33
2717,NaN,test,NaN,318,89.9864,90.0145,120.0016,9.7069,4.8532,13.2099,60,0.8333,0.1667,0,167
2718,NaN,test,NaN,319,95.9464,97.0102,31.9055,10.0761,5.935,14.7732,40,0.0625,0.625,0.3125,227
2719,NaN,test,NaN,320,89.9952,90.0061,120.0005,4.9772,4.9768,13.4593,30,0.3333,0.6667,0,167
2720,NaN,test,NaN,321,90.005,90.0043,89.9938,9.5699,9.5699,9.5695,80,0,0.8125,0.1875,206
2721,NaN,test,NaN,322,89.9939,90.0057,120.0015,10.5179,5.2586,14.0718,60,0.4167,0,0.5833,167
2722,NaN,test,NaN,323,90.0049,90.0047,89.995,9.2466,9.2463,9.246,80,0.375,0.625,0,206
2723,NaN,test,NaN,324,90.042,88.1559,120.0197,6.0905,6.0882,14.9241,40,0.25,0.4375,0.3125,227
2724,NaN,test,NaN,325,89.9995,90.0021,90.0019,5.0492,8.6759,9.2968,40,0.3125,0.6875,0,33
2725,NaN,test,NaN,326,90.0013,90.0012,89.9981,10.1241,10.1241,10.1242,80,0,0.1875,0.8125,206
2726,NaN,test,NaN,327,89.9916,90.0089,120.0015,10.1762,5.0878,13.7084,60,0.5833,0.0833,0.3333,167
2727,NaN,test,NaN,328,89.9864,90.0145,120.0016,4.8534,4.8532,13.2099,30,0.8333,0.1667,0,167
2728,NaN,test,NaN,329,89.9897,90.0113,120.0013,4.9379,4.9376,13.3865,30,0.6667,0.25,0.0833,167
2729,NaN,test,NaN,330,90.0002,104.9427,90.0001,24.7655,6.4225,6.3512,80,0.0312,0.5,0.4688,12
2730,NaN,test,NaN,331,90.0028,90.0031,89.9973,9.4289,9.4286,9.4286,80,0.4688,0.2812,0.25,206
2731,NaN,test,NaN,332,89.9941,90.006,120.0012,5.1726,5.1722,13.8849,30,0.4167,0.1667,0.4167,167
2732,NaN,test,NaN,333,90.0048,90.0047,89.9952,9.2335,9.2331,9.2329,80,0.4062,0.5938,0,206
2733,NaN,test,NaN,334,90.0123,90.0104,120.0003,6.2856,6.2852,23.7758,80,0.75,0.0625,0.1875,194
2734,NaN,test,NaN,335,90,105.1611,90.0001,24.5541,6.4042,6.3773,80,0.2188,0.25,0.5312,12
2735,NaN,test,NaN,336,90.0016,90.002,89.9982,9.7438,9.7435,9.7437,80,0.3125,0.1562,0.5312,206
2736,NaN,test,NaN,337,89.9997,105.179,90.0001,12.135,3.1533,6.288,20,0.5,0,0.5,12
2737,NaN,test,NaN,338,89.9995,103.8357,90.0002,12.201,3.0134,5.7748,20,0.5,0.5,0,12
2738,NaN,test,NaN,339,89.9969,90.0011,90.0013,5.1916,8.9053,9.5221,40,0,0.875,0.125,33
2739,NaN,test,NaN,340,90.0009,90.0015,89.9993,9.7599,9.7596,9.7599,80,0.4062,0,0.5938,206
2740,NaN,test,NaN,341,90.0027,90.003,89.9974,9.4697,9.4694,9.4695,80,0.4375,0.2812,0.2812,206
2741,NaN,test,NaN,342,89.9983,89.9989,90.0001,5.3995,9.22,9.8402,40,0,0.5,0.5,33
2742,NaN,test,NaN,343,90.0007,90.0005,119.9998,10.1627,5.0808,13.6723,60,0,0.9583,0.0417,167
2743,NaN,test,NaN,344,90.0008,89.9967,90.0004,11.1566,9.4849,10.1107,80,0.125,0,0.875,33
